StopName,ArrivalTime,DepartureTime
Chaman Metro Station,16:43:32,16:43:52
Development Park,16:45:25,16:45:45
G-8 Markaz,16:47:28,16:47:48
Dental Hospital,16:48:44,16:49:04
NORI Hospital,16:51:57,16:52:17
Children Hospital,16:54:28,16:54:48
PIMS Hospital,16:57:20,16:57:20
Police Foundation Metro Station,16:20:00,16:20:00
A.K Bari Road,16:21:00,16:21:20
Bar Council,16:22:10,16:22:30
NUST Metro Station,16:23:50,16:24:10
Mehrabad,16:30:20,16:30:40
G-11 Markaz,16:32:35,16:32:55
Institute of Modern Studies,16:34:31,16:34:51
G-10/G-11,16:35:41,16:36:01
Tanki Stop,16:38:28,16:38:48
PHA Flats,16:39:28,16:39:48
G-10 Markaz,16:40:28,16:40:48
College Morh,16:42:38,16:42:58
Police Flats,16:45:13,16:45:33
G-9 Markaz,16:47:59,16:48:19
Karachi Company,16:50:24,16:50:44
G-9/4,16:51:34,16:51:54
Chaman Metro Station,16:53:32,16:53:52
Development Park,16:55:25,16:55:45
G-8 Markaz,16:57:28,16:57:48
Dental Hospital,16:58:44,16:59:04
NORI Hospital,17:01:57,17:02:17
Children Hospital,17:04:28,17:04:48
PIMS Hospital,17:07:20,17:07:20
Police Foundation Metro Station,16:30:00,16:30:00
A.K Bari Road,16:31:00,16:31:20
Bar Council,16:32:10,16:32:30
NUST Metro Station,16:33:50,16:34:10
Mehrabad,16:40:20,16:40:40
G-11 Markaz,16:42:35,16:42:55
Institute of Modern Studies,16:44:31,16:44:51
G-10/G-11,16:45:41,16:46:01
Tanki Stop,16:48:28,16:48:48
PHA Flats,16:49:28,16:49:48
G-10 Markaz,16:50:28,16:50:48
College Morh,16:52:38,16:52:58
Police Flats,16:55:13,16:55:33
G-9 Markaz,16:57:59,16:58:19
Karachi Company,17:00:24,17:00:44
G-9/4,17:01:34,17:01:54
Chaman Metro Station,17:03:32,17:03:52
Development Park,17:05:25,17:05:45
G-8 Markaz,17:07:28,17:07:48
Dental Hospital,17:08:44,17:09:04
NORI Hospital,17:11:57,17:12:17
Children Hospital,17:14:28,17:14:48
PIMS Hospital,17:17:20,17:17:20
Police Foundation Metro Station,16:40:00,16:40:00
A.K Bari Road,16:41:00,16:41:20
Bar Council,16:42:10,16:42:30
NUST Metro Station,16:43:50,16:44:10
Mehrabad,16:50:20,16:50:40
G-11 Markaz,16:52:35,16:52:55
Institute of Modern Studies,16:54:31,16:54:51
G-10/G-11,16:55:41,16:56:01
Tanki Stop,16:58:28,16:58:48
PHA Flats,16:59:28,16:59:48
G-10 Markaz,17:00:28,17:00:48
College Morh,17:02:38,17:02:58
Police Flats,17:05:13,17:05:33
G-9 Markaz,17:07:59,17:08:19
Karachi Company,17:10:24,17:10:44
G-9/4,17:11:34,17:11:54
Chaman Metro Station,17:13:32,17:13:52
Development Park,17:15:25,17:15:45
G-8 Markaz,17:17:28,17:17:48
Dental Hospital,17:18:44,17:19:04
NORI Hospital,17:21:57,17:22:17
Children Hospital,17:24:28,17:24:48
PIMS Hospital,17:27:20,17:27:20
Police Foundation Metro Station,16:50:00,16:50:00
A.K Bari Road,16:51:00,16:51:20
Bar Council,16:52:10,16:52:30
NUST Metro Station,16:53:50,16:54:10
Mehrabad,17:00:20,17:00:40
G-11 Markaz,17:02:35,17:02:55
Institute of Modern Studies,17:04:31,17:04:51
G-10/G-11,17:05:41,17:06:01
Tanki Stop,17:08:28,17:08:48
PHA Flats,17:09:28,17:09:48
G-10 Markaz,17:10:28,17:10:48
College Morh,17:12:38,17:12:58
Police Flats,17:15:13,17:15:33
G-9 Markaz,17:17:59,17:18:19
Karachi Company,17:20:24,17:20:44
G-9/4,17:21:34,17:21:54
Chaman Metro Station,17:23:32,17:23:52
Development Park,17:25:25,17:25:45
G-8 Markaz,17:27:28,17:27:48
Dental Hospital,17:28:44,17:29:04
NORI Hospital,17:31:57,17:32:17
Children Hospital,17:34:28,17:34:48
PIMS Hospital,17:37:20,17:37:20
Police Foundation Metro Station,17:00:00,17:00:00
A.K Bari Road,17:01:00,17:01:20
Bar Council,17:02:10,17:02:30
NUST Metro Station,17:03:50,17:04:10
Mehrabad,17:10:20,17:10:40
G-11 Markaz,17:12:35,17:12:55
Institute of Modern Studies,17:14:31,17:14:51
G-10/G-11,17:15:41,17:16:01
Tanki Stop,17:18:28,17:18:48
PHA Flats,17:19:28,17:19:48
G-10 Markaz,17:20:28,17:20:48
College Morh,17:22:38,17:22:58
Police Flats,17:25:13,17:25:33
G-9 Markaz,17:27:59,17:28:19
Karachi Company,17:30:24,17:30:44
G-9/4,17:31:34,17:31:54
Chaman Metro Station,17:33:32,17:33:52
Development Park,17:35:25,17:35:45
G-8 Markaz,17:37:28,17:37:48
Dental Hospital,17:38:44,17:39:04
NORI Hospital,17:41:57,17:42:17
Children Hospital,17:44:28,17:44:48
PIMS Hospital,17:47:20,17:47:20
Police Foundation Metro Station,17:10:00,17:10:00
A.K Bari Road,17:11:00,17:11:20
Bar Council,17:12:10,17:12:30
NUST Metro Station,17:13:50,17:14:10
Mehrabad,17:20:20,17:20:40
G-11 Markaz,17:22:35,17:22:55
Institute of Modern Studies,17:24:31,17:24:51
G-10/G-11,17:25:41,17:26:01
Tanki Stop,17:28:28,17:28:48
PHA Flats,17:29:28,17:29:48
G-10 Markaz,17:30:28,17:30:48
College Morh,17:32:38,17:32:58
Police Flats,17:35:13,17:35:33
G-9 Markaz,17:37:59,17:38:19
Karachi Company,17:40:24,17:40:44
G-9/4,17:41:34,17:41:54
Chaman Metro Station,17:43:32,17:43:52
Development Park,17:45:25,17:45:45
G-8 Markaz,17:47:28,17:47:48
Dental Hospital,17:48:44,17:49:04
NORI Hospital,17:51:57,17:52:17
Children Hospital,17:54:28,17:54:48
PIMS Hospital,17:57:20,17:57:20
Police Foundation Metro Station,17:20:00,17:20:00
A.K Bari Road,17:21:00,17:21:20
Bar Council,17:22:10,17:22:30
NUST Metro Station,17:23:50,17:24:10
Mehrabad,17:30:20,17:30:40
G-11 Markaz,17:32:35,17:32:55
Institute of Modern Studies,17:34:31,17:34:51
G-10/G-11,17:35:41,17:36:01
Tanki Stop,17:38:28,17:38:48
PHA Flats,17:39:28,17:39:48
G-10 Markaz,17:40:28,17:40:48
College Morh,17:42:38,17:42:58
Police Flats,17:45:13,17:45:33
G-9 Markaz,17:47:59,17:48:19
Karachi Company,17:50:24,17:50:44
G-9/4,17:51:34,17:51:54
Chaman Metro Station,17:53:32,17:53:52
Development Park,17:55:25,17:55:45
G-8 Markaz,17:57:28,17:57:48
Dental Hospital,17:58:44,17:59:04
NORI Hospital,18:01:57,18:02:17
Children Hospital,18:04:28,18:04:48
PIMS Hospital,18:07:20,18:07:20
Police Foundation Metro Station,17:30:00,17:30:00
A.K Bari Road,17:31:00,17:31:20
Bar Council,17:32:10,17:32:30
NUST Metro Station,17:33:50,17:34:10
Mehrabad,17:40:20,17:40:40
G-11 Markaz,17:42:35,17:42:55
Institute of Modern Studies,17:44:31,17:44:51
G-10/G-11,17:45:41,17:46:01
Tanki Stop,17:48:28,17:48:48
PHA Flats,17:49:28,17:49:48
G-10 Markaz,17:50:28,17:50:48
College Morh,17:52:38,17:52:58
Police Flats,17:55:13,17:55:33
G-9 Markaz,17:57:59,17:58:19
Karachi Company,18:00:24,18:00:44
G-9/4,18:01:34,18:01:54
Chaman Metro Station,18:03:32,18:03:52
Development Park,18:05:25,18:05:45
G-8 Markaz,18:07:28,18:07:48
Dental Hospital,18:08:44,18:09:04
NORI Hospital,18:11:57,18:12:17
Children Hospital,18:14:28,18:14:48
PIMS Hospital,18:17:20,18:17:20
Police Foundation Metro Station,17:40:00,17:40:00
A.K Bari Road,17:41:00,17:41:20
Bar Council,17:42:10,17:42:30
NUST Metro Station,17:43:50,17:44:10
Mehrabad,17:50:20,17:50:40
G-11 Markaz,17:52:35,17:52:55
Institute of Modern Studies,17:54:31,17:54:51
G-10/G-11,17:55:41,17:56:01
Tanki Stop,17:58:28,17:58:48
PHA Flats,17:59:28,17:59:48
G-10 Markaz,18:00:28,18:00:48
College Morh,18:02:38,18:02:58
Police Flats,18:05:13,18:05:33
G-9 Markaz,18:07:59,18:08:19
Karachi Company,18:10:24,18:10:44
G-9/4,18:11:34,18:11:54
Chaman Metro Station,18:13:32,18:13:52
Development Park,18:15:25,18:15:45
G-8 Markaz,18:17:28,18:17:48
Dental Hospital,18:18:44,18:19:04
NORI Hospital,18:21:57,18:22:17
Children Hospital,18:24:28,18:24:48
PIMS Hospital,18:27:20,18:27:20
Police Foundation Metro Station,18:00:00,18:00:00
A.K Bari Road,18:01:00,18:01:20
Bar Council,18:02:10,18:02:30
NUST Metro Station,18:03:50,18:04:10
Mehrabad,18:10:20,18:10:40
G-11 Markaz,18:12:35,18:12:55
Institute of Modern Studies,18:14:31,18:14:51
G-10/G-11,18:15:41,18:16:01
Tanki Stop,18:18:28,18:18:48
PHA Flats,18:19:28,18:19:48
G-10 Markaz,18:20:28,18:20:48
College Morh,18:22:38,18:22:58
Police Flats,18:25:13,18:25:33
G-9 Markaz,18:27:59,18:28:19
Karachi Company,18:30:24,18:30:44
G-9/4,18:31:34,18:31:54
Chaman Metro Station,18:33:32,18:33:52
Development Park,18:35:25,18:35:45
G-8 Markaz,18:37:28,18:37:48
Dental Hospital,18:38:44,18:39:04
NORI Hospital,18:41:57,18:42:17
Children Hospital,18:44:28,18:44:48
PIMS Hospital,18:47:20,18:47:20
Police Foundation Metro Station,18:10:00,18:10:00
A.K Bari Road,18:11:00,18:11:20
Bar Council,18:12:10,18:12:30
NUST Metro Station,18:13:50,18:14:10
Mehrabad,18:20:20,18:20:40
G-11 Markaz,18:22:35,18:22:55
Institute of Modern Studies,18:24:31,18:24:51
G-10/G-11,18:25:41,18:26:01
Tanki Stop,18:28:28,18:28:48
PHA Flats,18:29:28,18:29:48
G-10 Markaz,18:30:28,18:30:48
College Morh,18:32:38,18:32:58
Police Flats,18:35:13,18:35:33
G-9 Markaz,18:37:59,18:38:19
Karachi Company,18:40:24,18:40:44
G-9/4,18:41:34,18:41:54
Chaman Metro Station,18:43:32,18:43:52
Development Park,18:45:25,18:45:45
G-8 Markaz,18:47:28,18:47:48
Dental Hospital,18:48:44,18:49:04
NORI Hospital,18:51:57,18:52:17
Children Hospital,18:54:28,18:54:48
PIMS Hospital,18:57:20,18:57:20
Police Foundation Metro Station,18:20:00,18:20:00
A.K Bari Road,18:21:00,18:21:20
Bar Council,18:22:10,18:22:30
NUST Metro Station,18:23:50,18:24:10
Mehrabad,18:30:20,18:30:40
G-11 Markaz,18:32:35,18:32:55
Institute of Modern Studies,18:34:31,18:34:51
G-10/G-11,18:35:41,18:36:01
Tanki Stop,18:38:28,18:38:48
PHA Flats,18:39:28,18:39:48
G-10 Markaz,18:40:28,18:40:48
College Morh,18:42:38,18:42:58
Police Flats,18:45:13,18:45:33
G-9 Markaz,18:47:59,18:48:19
Karachi Company,18:50:24,18:50:44
G-9/4,18:51:34,18:51:54
Chaman Metro Station,18:53:32,18:53:52
Development Park,18:55:25,18:55:45
G-8 Markaz,18:57:28,18:57:48
Dental Hospital,18:58:44,18:59:04
NORI Hospital,19:01:57,19:02:17
Children Hospital,19:04:28,19:04:48
PIMS Hospital,19:07:20,19:07:20
Police Foundation Metro Station,18:30:00,18:30:00
A.K Bari Road,18:31:00,18:31:20
Bar Council,18:32:10,18:32:30
NUST Metro Station,18:33:50,18:34:10
Mehrabad,18:40:20,18:40:40
G-11 Markaz,18:42:35,18:42:55
Institute of Modern Studies,18:44:31,18:44:51
G-10/G-11,18:45:41,18:46:01
Tanki Stop,18:48:28,18:48:48
PHA Flats,18:49:28,18:49:48
G-10 Markaz,18:50:28,18:50:48
College Morh,18:52:38,18:52:58
Police Flats,18:55:13,18:55:33
G-9 Markaz,18:57:59,18:58:19
Karachi Company,19:00:24,19:00:44
G-9/4,19:01:34,19:01:54
Chaman Metro Station,19:03:32,19:03:52
Development Park,19:05:25,19:05:45
G-8 Markaz,19:07:28,19:07:48
Dental Hospital,19:08:44,19:09:04
NORI Hospital,19:11:57,19:12:17
Children Hospital,19:14:28,19:14:48
PIMS Hospital,19:17:20,19:17:20
Police Foundation Metro Station,18:40:00,18:40:00
A.K Bari Road,18:41:00,18:41:20
Bar Council,18:42:10,18:42:30
NUST Metro Station,18:43:50,18:44:10
Mehrabad,18:50:20,18:50:40
G-11 Markaz,18:52:35,18:52:55
Institute of Modern Studies,18:54:31,18:54:51
G-10/G-11,18:55:41,18:56:01
Tanki Stop,18:58:28,18:58:48
PHA Flats,18:59:28,18:59:48
G-10 Markaz,19:00:28,19:00:48
College Morh,19:02:38,19:02:58
Police Flats,19:05:13,19:05:33
G-9 Markaz,19:07:59,19:08:19
Karachi Company,19:10:24,19:10:44
G-9/4,19:11:34,19:11:54
Chaman Metro Station,19:13:32,19:13:52
Development Park,19:15:25,19:15:45
G-8 Markaz,19:17:28,19:17:48
Dental Hospital,19:18:44,19:19:04
NORI Hospital,19:21:57,19:22:17
Children Hospital,19:24:28,19:24:48
PIMS Hospital,19:27:20,19:27:20
Police Foundation Metro Station,18:50:00,18:50:00
A.K Bari Road,18:51:00,18:51:20
Bar Council,18:52:10,18:52:30
NUST Metro Station,18:53:50,18:54:10
Mehrabad,19:00:20,19:00:40
G-11 Markaz,19:02:35,19:02:55
Institute of Modern Studies,19:04:31,19:04:51
G-10/G-11,19:05:41,19:06:01
Tanki Stop,19:08:28,19:08:48
PHA Flats,19:09:28,19:09:48
G-10 Markaz,19:10:28,19:10:48
College Morh,19:12:38,19:12:58
Police Flats,19:15:13,19:15:33
G-9 Markaz,19:17:59,19:18:19
Karachi Company,19:20:24,19:20:44
G-9/4,19:21:34,19:21:54
Chaman Metro Station,19:23:32,19:23:52
Development Park,19:25:25,19:25:45
G-8 Markaz,19:27:28,19:27:48
Dental Hospital,19:28:44,19:29:04
NORI Hospital,19:31:57,19:32:17
Children Hospital,19:34:28,19:34:48
PIMS Hospital,19:37:20,19:37:20
Police Foundation Metro Station,19:00:00,19:00:00
A.K Bari Road,19:01:00,19:01:20
Bar Council,19:02:10,19:02:30
NUST Metro Station,19:03:50,19:04:10
Mehrabad,19:10:20,19:10:40
G-11 Markaz,19:12:35,19:12:55
Institute of Modern Studies,19:14:31,19:14:51
G-10/G-11,19:15:41,19:16:01
Tanki Stop,19:18:28,19:18:48
PHA Flats,19:19:28,19:19:48
G-10 Markaz,19:20:28,19:20:48
College Morh,19:22:38,19:22:58
Police Flats,19:25:13,19:25:33
G-9 Markaz,19:27:59,19:28:19
Karachi Company,19:30:24,19:30:44
G-9/4,19:31:34,19:31:54
Chaman Metro Station,19:33:32,19:33:52
Development Park,19:35:25,19:35:45
G-8 Markaz,19:37:28,19:37:48
Dental Hospital,19:38:44,19:39:04
NORI Hospital,19:41:57,19:42:17
Children Hospital,19:44:28,19:44:48
PIMS Hospital,19:47:20,19:47:20
Police Foundation Metro Station,19:10:00,19:10:00
A.K Bari Road,19:11:00,19:11:20
Bar Council,19:12:10,19:12:30
NUST Metro Station,19:13:50,19:14:10
Mehrabad,19:20:20,19:20:40
G-11 Markaz,19:22:35,19:22:55
Institute of Modern Studies,19:24:31,19:24:51
G-10/G-11,19:25:41,19:26:01
Tanki Stop,19:28:28,19:28:48
PHA Flats,19:29:28,19:29:48
G-10 Markaz,19:30:28,19:30:48
College Morh,19:32:38,19:32:58
Police Flats,19:35:13,19:35:33
G-9 Markaz,19:37:59,19:38:19
Karachi Company,19:40:24,19:40:44
G-9/4,19:41:34,19:41:54
Chaman Metro Station,19:43:32,19:43:52
Development Park,19:45:25,19:45:45
G-8 Markaz,19:47:28,19:47:48
Dental Hospital,19:48:44,19:49:04
NORI Hospital,19:51:57,19:52:17
Children Hospital,19:54:28,19:54:48
PIMS Hospital,19:57:20,19:57:20
Police Foundation Metro Station,19:20:00,19:20:00
A.K Bari Road,19:21:00,19:21:20
Bar Council,19:22:10,19:22:30
NUST Metro Station,19:23:50,19:24:10
Mehrabad,19:30:20,19:30:40
G-11 Markaz,19:32:35,19:32:55
Institute of Modern Studies,19:34:31,19:34:51
G-10/G-11,19:35:41,19:36:01
Tanki Stop,19:38:28,19:38:48
PHA Flats,19:39:28,19:39:48
G-10 Markaz,19:40:28,19:40:48
College Morh,19:42:38,19:42:58
Police Flats,19:45:13,19:45:33
G-9 Markaz,19:47:59,19:48:19
Karachi Company,19:50:24,19:50:44
G-9/4,19:51:34,19:51:54
Chaman Metro Station,19:53:32,19:53:52
Development Park,19:55:25,19:55:45
G-8 Markaz,19:57:28,19:57:48
Dental Hospital,19:58:44,19:59:04
NORI Hospital,20:01:57,20:02:17
Children Hospital,20:04:28,20:04:48
PIMS Hospital,20:07:20,20:07:20
Police Foundation Metro Station,19:30:00,19:30:00
A.K Bari Road,19:31:00,19:31:20
Bar Council,19:32:10,19:32:30
NUST Metro Station,19:33:50,19:34:10
Mehrabad,19:40:20,19:40:40
G-11 Markaz,19:42:35,19:42:55
Institute of Modern Studies,19:44:31,19:44:51
G-10/G-11,19:45:41,19:46:01
Tanki Stop,19:48:28,19:48:48
PHA Flats,19:49:28,19:49:48
G-10 Markaz,19:50:28,19:50:48
College Morh,19:52:38,19:52:58
Police Flats,19:55:13,19:55:33
G-9 Markaz,19:57:59,19:58:19
Karachi Company,20:00:24,20:00:44
G-9/4,20:01:34,20:01:54
Chaman Metro Station,20:03:32,20:03:52
Development Park,20:05:25,20:05:45
G-8 Markaz,20:07:28,20:07:48
Dental Hospital,20:08:44,20:09:04
NORI Hospital,20:11:57,20:12:17
Children Hospital,20:14:28,20:14:48
PIMS Hospital,20:17:20,20:17:20
Police Foundation Metro Station,19:40:00,19:40:00
A.K Bari Road,19:41:00,19:41:20
Bar Council,19:42:10,19:42:30
NUST Metro Station,19:43:50,19:44:10
Mehrabad,19:50:20,19:50:40
G-11 Markaz,19:52:35,19:52:55
Institute of Modern Studies,19:54:31,19:54:51
G-10/G-11,19:55:41,19:56:01
Tanki Stop,19:58:28,19:58:48
PHA Flats,19:59:28,19:59:48
G-10 Markaz,20:00:28,20:00:48
College Morh,20:02:38,20:02:58
Police Flats,20:05:13,20:05:33
G-9 Markaz,20:07:59,20:08:19
Karachi Company,20:10:24,20:10:44
G-9/4,20:11:34,20:11:54
Chaman Metro Station,20:13:32,20:13:52
Development Park,20:15:25,20:15:45
G-8 Markaz,20:17:28,20:17:48
Dental Hospital,20:18:44,20:19:04
NORI Hospital,20:21:57,20:22:17
Children Hospital,20:24:28,20:24:48
PIMS Hospital,20:27:20,20:27:20
Police Foundation Metro Station,19:50:00,19:50:00
A.K Bari Road,19:51:00,19:51:20
Bar Council,19:52:10,19:52:30
NUST Metro Station,19:53:50,19:54:10
Mehrabad,20:00:20,20:00:40
G-11 Markaz,20:02:35,20:02:55
Institute of Modern Studies,20:04:31,20:04:51
G-10/G-11,20:05:41,20:06:01
Tanki Stop,20:08:28,20:08:48
PHA Flats,20:09:28,20:09:48
G-10 Markaz,20:10:28,20:10:48
College Morh,20:12:38,20:12:58
Police Flats,20:15:13,20:15:33
G-9 Markaz,20:17:59,20:18:19
Karachi Company,20:20:24,20:20:44
G-9/4,20:21:34,20:21:54
Chaman Metro Station,20:23:32,20:23:52
Development Park,20:25:25,20:25:45
G-8 Markaz,20:27:28,20:27:48
Dental Hospital,20:28:44,20:29:04
NORI Hospital,20:31:57,20:32:17
Children Hospital,20:34:28,20:34:48
PIMS Hospital,20:37:20,20:37:20
Police Foundation Metro Station,20:00:00,20:00:00
A.K Bari Road,20:01:00,20:01:20
Bar Council,20:02:10,20:02:30
NUST Metro Station,20:03:50,20:04:10
Mehrabad,20:10:20,20:10:40
G-11 Markaz,20:12:35,20:12:55
Institute of Modern Studies,20:14:31,20:14:51
G-10/G-11,20:15:41,20:16:01
Tanki Stop,20:18:28,20:18:48
PHA Flats,20:19:28,20:19:48
G-10 Markaz,20:20:28,20:20:48
College Morh,20:22:38,20:22:58
Police Flats,20:25:13,20:25:33
G-9 Markaz,20:27:59,20:28:19
Karachi Company,20:30:24,20:30:44
G-9/4,20:31:34,20:31:54
Chaman Metro Station,20:33:32,20:33:52
Development Park,20:35:25,20:35:45
G-8 Markaz,20:37:28,20:37:48
Dental Hospital,20:38:44,20:39:04
NORI Hospital,20:41:57,20:42:17
Children Hospital,20:44:28,20:44:48
PIMS Hospital,20:47:20,20:47:20
Police Foundation Metro Station,20:10:00,20:10:00
A.K Bari Road,20:11:00,20:11:20
Bar Council,20:12:10,20:12:30
NUST Metro Station,20:13:50,20:14:10
Mehrabad,20:20:20,20:20:40
G-11 Markaz,20:22:35,20:22:55
Institute of Modern Studies,20:24:31,20:24:51
G-10/G-11,20:25:41,20:26:01
Tanki Stop,20:28:28,20:28:48
PHA Flats,20:29:28,20:29:48
G-10 Markaz,20:30:28,20:30:48
College Morh,20:32:38,20:32:58
Police Flats,20:35:13,20:35:33
G-9 Markaz,20:37:59,20:38:19
Karachi Company,20:40:24,20:40:44
G-9/4,20:41:34,20:41:54
Chaman Metro Station,20:43:32,20:43:52
Development Park,20:45:25,20:45:45
G-8 Markaz,20:47:28,20:47:48
Dental Hospital,20:48:44,20:49:04
NORI Hospital,20:51:57,20:52:17
Children Hospital,20:54:28,20:54:48
PIMS Hospital,20:57:20,20:57:20
Police Foundation Metro Station,20:20:00,20:20:00
A.K Bari Road,20:21:00,20:21:20
Bar Council,20:22:10,20:22:30
NUST Metro Station,20:23:50,20:24:10
Mehrabad,20:30:20,20:30:40
G-11 Markaz,20:32:35,20:32:55
Institute of Modern Studies,20:34:31,20:34:51
G-10/G-11,20:35:41,20:36:01
Tanki Stop,20:38:28,20:38:48
PHA Flats,20:39:28,20:39:48
G-10 Markaz,20:40:28,20:40:48
College Morh,20:42:38,20:42:58
Police Flats,20:45:13,20:45:33
G-9 Markaz,20:47:59,20:48:19
Karachi Company,20:50:24,20:50:44
G-9/4,20:51:34,20:51:54
Chaman Metro Station,20:53:32,20:53:52
Development Park,20:55:25,20:55:45
G-8 Markaz,20:57:28,20:57:48
Dental Hospital,20:58:44,20:59:04
NORI Hospital,21:01:57,21:02:17
Children Hospital,21:04:28,21:04:48
PIMS Hospital,21:07:20,21:07:20
Police Foundation Metro Station,20:30:00,20:30:00
A.K Bari Road,20:31:00,20:31:20
Bar Council,20:32:10,20:32:30
NUST Metro Station,20:33:50,20:34:10
Mehrabad,20:40:20,20:40:40
G-11 Markaz,20:42:35,20:42:55
Institute of Modern Studies,20:44:31,20:44:51
G-10/G-11,20:45:41,20:46:01
Tanki Stop,20:48:28,20:48:48
PHA Flats,20:49:28,20:49:48
G-10 Markaz,20:50:28,20:50:48
College Morh,20:52:38,20:52:58
Police Flats,20:55:13,20:55:33
G-9 Markaz,20:57:59,20:58:19
Karachi Company,21:00:24,21:00:44
G-9/4,21:01:34,21:01:54
Chaman Metro Station,21:03:32,21:03:52
Development Park,21:05:25,21:05:45
G-8 Markaz,21:07:28,21:07:48
Dental Hospital,21:08:44,21:09:04
NORI Hospital,21:11:57,21:12:17
Children Hospital,21:14:28,21:14:48
PIMS Hospital,21:17:20,21:17:20
Police Foundation Metro Station,20:40:00,20:40:00
A.K Bari Road,20:41:00,20:41:20
Bar Council,20:42:10,20:42:30
NUST Metro Station,20:43:50,20:44:10
Mehrabad,20:50:20,20:50:40
G-11 Markaz,20:52:35,20:52:55
Institute of Modern Studies,20:54:31,20:54:51
G-10/G-11,20:55:41,20:56:01
Tanki Stop,20:58:28,20:58:48
PHA Flats,20:59:28,20:59:48
G-10 Markaz,21:00:28,21:00:48
College Morh,21:02:38,21:02:58
Police Flats,21:05:13,21:05:33
G-9 Markaz,21:07:59,21:08:19
Karachi Company,21:10:24,21:10:44
G-9/4,21:11:34,21:11:54
Chaman Metro Station,21:13:32,21:13:52
Development Park,21:15:25,21:15:45
G-8 Markaz,21:17:28,21:17:48
Dental Hospital,21:18:44,21:19:04
NORI Hospital,21:21:57,21:22:17
Children Hospital,21:24:28,21:24:48
PIMS Hospital,21:27:20,21:27:20
Police Foundation Metro Station,20:50:00,20:50:00
A.K Bari Road,20:51:00,20:51:20
Bar Council,20:52:10,20:52:30
NUST Metro Station,20:53:50,20:54:10
Mehrabad,21:00:20,21:00:40
G-11 Markaz,21:02:35,21:02:55
Institute of Modern Studies,21:04:31,21:04:51
G-10/G-11,21:05:41,21:06:01
Tanki Stop,21:08:28,21:08:48
PHA Flats,21:09:28,21:09:48
G-10 Markaz,21:10:28,21:10:48
College Morh,21:12:38,21:12:58
Police Flats,21:15:13,21:15:33
G-9 Markaz,21:17:59,21:18:19
Karachi Company,21:20:24,21:20:44
G-9/4,21:21:34,21:21:54
Chaman Metro Station,21:23:32,21:23:52
Development Park,21:25:25,21:25:45
G-8 Markaz,21:27:28,21:27:48
Dental Hospital,21:28:44,21:29:04
NORI Hospital,21:31:57,21:32:17
Children Hospital,21:34:28,21:34:48
PIMS Hospital,21:37:20,21:37:20
Police Foundation Metro Station,21:00:00,21:00:00
A.K Bari Road,21:01:00,21:01:20
Bar Council,21:02:10,21:02:30
NUST Metro Station,21:03:50,21:04:10
Mehrabad,21:10:20,21:10:40
G-11 Markaz,21:12:35,21:12:55
Institute of Modern Studies,21:14:31,21:14:51
G-10/G-11,21:15:41,21:16:01
Tanki Stop,21:18:28,21:18:48
PHA Flats,21:19:28,21:19:48
G-10 Markaz,21:20:28,21:20:48
College Morh,21:22:38,21:22:58
Police Flats,21:25:13,21:25:33
G-9 Markaz,21:27:59,21:28:19
Karachi Company,21:30:24,21:30:44
G-9/4,21:31:34,21:31:54
Chaman Metro Station,21:33:32,21:33:52
Development Park,21:35:25,21:35:45
G-8 Markaz,21:37:28,21:37:48
Dental Hospital,21:38:44,21:39:04
NORI Hospital,21:41:57,21:42:17
Children Hospital,21:44:28,21:44:48
PIMS Hospital,21:47:20,21:47:20
Police Foundation Metro Station,21:10:00,21:10:00
A.K Bari Road,21:11:00,21:11:20
Bar Council,21:12:10,21:12:30
NUST Metro Station,21:13:50,21:14:10
Mehrabad,21:20:20,21:20:40
G-11 Markaz,21:22:35,21:22:55
Institute of Modern Studies,21:24:31,21:24:51
G-10/G-11,21:25:41,21:26:01
Tanki Stop,21:28:28,21:28:48
PHA Flats,21:29:28,21:29:48
G-10 Markaz,21:30:28,21:30:48
College Morh,21:32:38,21:32:58
Police Flats,21:35:13,21:35:33
G-9 Markaz,21:37:59,21:38:19
Karachi Company,21:40:24,21:40:44
G-9/4,21:41:34,21:41:54
Chaman Metro Station,21:43:32,21:43:52
Development Park,21:45:25,21:45:45
G-8 Markaz,21:47:28,21:47:48
Dental Hospital,21:48:44,21:49:04
NORI Hospital,21:51:57,21:52:17
Children Hospital,21:54:28,21:54:48
PIMS Hospital,21:57:20,21:57:20
Police Foundation Metro Station,21:20:00,21:20:00
A.K Bari Road,21:21:00,21:21:20
Bar Council,21:22:10,21:22:30
NUST Metro Station,21:23:50,21:24:10
Mehrabad,21:30:20,21:30:40
G-11 Markaz,21:32:35,21:32:55
Institute of Modern Studies,21:34:31,21:34:51
G-10/G-11,21:35:41,21:36:01
Tanki Stop,21:38:28,21:38:48
PHA Flats,21:39:28,21:39:48
G-10 Markaz,21:40:28,21:40:48
College Morh,21:42:38,21:42:58
Police Flats,21:45:13,21:45:33
G-9 Markaz,21:47:59,21:48:19
Karachi Company,21:50:24,21:50:44
G-9/4,21:51:34,21:51:54
Chaman Metro Station,21:53:32,21:53:52
Development Park,21:55:25,21:55:45
G-8 Markaz,21:57:28,21:57:48
Dental Hospital,21:58:44,21:59:04
NORI Hospital,22:01:57,22:02:17
Children Hospital,22:04:28,22:04:48
PIMS Hospital,22:07:20,22:07:20
Police Foundation Metro Station,21:30:00,21:30:00
