StopName,ArrivalTime,DepartureTime
Sunday Bazar,17:39:25,17:39:45
G-10 Metro Station,17:40:55,17:41:15
Police Foundation,17:43:35,17:43:55
Nust Metro Station,17:47:15,17:47:15
D-12,17:20:00,17:20:00
D-12 Markaz,17:21:10,17:21:30
IESCO D-12,17:22:50,17:23:10
D-12 Service Road,17:25:20,17:25:40
E-11/2 / FECHS / Islamabad International Hospite,17:28:10,17:28:30
Multy Stop/Islamabad Gardens,17:31:20,17:31:40
NPF Housing Society,17:33:10,17:33:30
Khayaban e Iqbal,17:36:00,17:36:20
Sumbal Road,17:38:35,17:38:55
G10/G11,17:41:25,17:41:45
Sunday Bazar,17:44:25,17:44:45
G-10 Metro Station,17:45:55,17:46:15
Police Foundation,17:48:35,17:48:55
Nust Metro Station,17:52:15,17:52:15
D-12,17:25:00,17:25:00
D-12 Markaz,17:26:10,17:26:30
IESCO D-12,17:27:50,17:28:10
D-12 Service Road,17:30:20,17:30:40
E-11/2 / FECHS / Islamabad International Hospite,17:33:10,17:33:30
Multy Stop/Islamabad Gardens,17:36:20,17:36:40
NPF Housing Society,17:38:10,17:38:30
Khayaban e Iqbal,17:41:00,17:41:20
Sumbal Road,17:43:35,17:43:55
G10/G11,17:46:25,17:46:45
Sunday Bazar,17:49:25,17:49:45
G-10 Metro Station,17:50:55,17:51:15
Police Foundation,17:53:35,17:53:55
Nust Metro Station,17:57:15,17:57:15
D-12,17:30:00,17:30:00
D-12 Markaz,17:31:10,17:31:30
IESCO D-12,17:32:50,17:33:10
D-12 Service Road,17:35:20,17:35:40
E-11/2 / FECHS / Islamabad International Hospite,17:38:10,17:38:30
Multy Stop/Islamabad Gardens,17:41:20,17:41:40
NPF Housing Society,17:43:10,17:43:30
Khayaban e Iqbal,17:46:00,17:46:20
Sumbal Road,17:48:35,17:48:55
G10/G11,17:51:25,17:51:45
Sunday Bazar,17:54:25,17:54:45
G-10 Metro Station,17:55:55,17:56:15
Police Foundation,17:58:35,17:58:55
Nust Metro Station,18:02:15,18:02:15
D-12,17:35:00,17:35:00
D-12 Markaz,17:36:10,17:36:30
IESCO D-12,17:37:50,17:38:10
D-12 Service Road,17:40:20,17:40:40
E-11/2 / FECHS / Islamabad International Hospite,17:43:10,17:43:30
Multy Stop/Islamabad Gardens,17:46:20,17:46:40
NPF Housing Society,17:48:10,17:48:30
Khayaban e Iqbal,17:51:00,17:51:20
Sumbal Road,17:53:35,17:53:55
G10/G11,17:56:25,17:56:45
Sunday Bazar,17:59:25,17:59:45
G-10 Metro Station,18:00:55,18:01:15
Police Foundation,18:03:35,18:03:55
Nust Metro Station,18:07:15,18:07:15
D-12,17:40:00,17:40:00
D-12 Markaz,17:41:10,17:41:30
IESCO D-12,17:42:50,17:43:10
D-12 Service Road,17:45:20,17:45:40
E-11/2 / FECHS / Islamabad International Hospite,17:48:10,17:48:30
Multy Stop/Islamabad Gardens,17:51:20,17:51:40
NPF Housing Society,17:53:10,17:53:30
Khayaban e Iqbal,17:56:00,17:56:20
Sumbal Road,17:58:35,17:58:55
G10/G11,18:01:25,18:01:45
Sunday Bazar,18:04:25,18:04:45
G-10 Metro Station,18:05:55,18:06:15
Police Foundation,18:08:35,18:08:55
Nust Metro Station,18:12:15,18:12:15
D-12,17:45:00,17:45:00
D-12 Markaz,17:46:10,17:46:30
IESCO D-12,17:47:50,17:48:10
D-12 Service Road,17:50:20,17:50:40
E-11/2 / FECHS / Islamabad International Hospite,17:53:10,17:53:30
Multy Stop/Islamabad Gardens,17:56:20,17:56:40
NPF Housing Society,17:58:10,17:58:30
Khayaban e Iqbal,18:01:00,18:01:20
Sumbal Road,18:03:35,18:03:55
G10/G11,18:06:25,18:06:45
Sunday Bazar,18:09:25,18:09:45
G-10 Metro Station,18:10:55,18:11:15
Police Foundation,18:13:35,18:13:55
Nust Metro Station,18:17:15,18:17:15
D-12,17:50:00,17:50:00
D-12 Markaz,17:51:10,17:51:30
IESCO D-12,17:52:50,17:53:10
D-12 Service Road,17:55:20,17:55:40
E-11/2 / FECHS / Islamabad International Hospite,17:58:10,17:58:30
Multy Stop/Islamabad Gardens,18:01:20,18:01:40
NPF Housing Society,18:03:10,18:03:30
Khayaban e Iqbal,18:06:00,18:06:20
Sumbal Road,18:08:35,18:08:55
G10/G11,18:11:25,18:11:45
Sunday Bazar,18:14:25,18:14:45
G-10 Metro Station,18:15:55,18:16:15
Police Foundation,18:18:35,18:18:55
Nust Metro Station,18:22:15,18:22:15
D-12,17:55:00,17:55:00
D-12 Markaz,17:56:10,17:56:30
IESCO D-12,17:57:50,17:58:10
D-12 Service Road,18:00:20,18:00:40
E-11/2 / FECHS / Islamabad International Hospite,18:03:10,18:03:30
Multy Stop/Islamabad Gardens,18:06:20,18:06:40
NPF Housing Society,18:08:10,18:08:30
Khayaban e Iqbal,18:11:00,18:11:20
Sumbal Road,18:13:35,18:13:55
G10/G11,18:16:25,18:16:45
Sunday Bazar,18:19:25,18:19:45
G-10 Metro Station,18:20:55,18:21:15
Police Foundation,18:23:35,18:23:55
Nust Metro Station,18:27:15,18:27:15
D-12,18:00:00,18:00:00
D-12 Markaz,18:01:10,18:01:30
IESCO D-12,18:02:50,18:03:10
D-12 Service Road,18:05:20,18:05:40
E-11/2 / FECHS / Islamabad International Hospite,18:08:10,18:08:30
Multy Stop/Islamabad Gardens,18:11:20,18:11:40
NPF Housing Society,18:13:10,18:13:30
Khayaban e Iqbal,18:16:00,18:16:20
Sumbal Road,18:18:35,18:18:55
G10/G11,18:21:25,18:21:45
Sunday Bazar,18:24:25,18:24:45
G-10 Metro Station,18:25:55,18:26:15
Police Foundation,18:28:35,18:28:55
Nust Metro Station,18:32:15,18:32:15
D-12,18:05:00,18:05:00
D-12 Markaz,18:06:10,18:06:30
IESCO D-12,18:07:50,18:08:10
D-12 Service Road,18:10:20,18:10:40
E-11/2 / FECHS / Islamabad International Hospite,18:13:10,18:13:30
Multy Stop/Islamabad Gardens,18:16:20,18:16:40
NPF Housing Society,18:18:10,18:18:30
Khayaban e Iqbal,18:21:00,18:21:20
Sumbal Road,18:23:35,18:23:55
G10/G11,18:26:25,18:26:45
Sunday Bazar,18:29:25,18:29:45
G-10 Metro Station,18:30:55,18:31:15
Police Foundation,18:33:35,18:33:55
Nust Metro Station,18:37:15,18:37:15
D-12,18:10:00,18:10:00
D-12 Markaz,18:11:10,18:11:30
IESCO D-12,18:12:50,18:13:10
D-12 Service Road,18:15:20,18:15:40
E-11/2 / FECHS / Islamabad International Hospite,18:18:10,18:18:30
Multy Stop/Islamabad Gardens,18:21:20,18:21:40
NPF Housing Society,18:23:10,18:23:30
Khayaban e Iqbal,18:26:00,18:26:20
Sumbal Road,18:28:35,18:28:55
G10/G11,18:31:25,18:31:45
Sunday Bazar,18:34:25,18:34:45
G-10 Metro Station,18:35:55,18:36:15
Police Foundation,18:38:35,18:38:55
Nust Metro Station,18:42:15,18:42:15
D-12,18:15:00,18:15:00
D-12 Markaz,18:16:10,18:16:30
IESCO D-12,18:17:50,18:18:10
D-12 Service Road,18:20:20,18:20:40
E-11/2 / FECHS / Islamabad International Hospite,18:23:10,18:23:30
Multy Stop/Islamabad Gardens,18:26:20,18:26:40
NPF Housing Society,18:28:10,18:28:30
Khayaban e Iqbal,18:31:00,18:31:20
Sumbal Road,18:33:35,18:33:55
G10/G11,18:36:25,18:36:45
Sunday Bazar,18:39:25,18:39:45
G-10 Metro Station,18:40:55,18:41:15
Police Foundation,18:43:35,18:43:55
Nust Metro Station,18:47:15,18:47:15
D-12,18:20:00,18:20:00
D-12 Markaz,18:21:10,18:21:30
IESCO D-12,18:22:50,18:23:10
D-12 Service Road,18:25:20,18:25:40
E-11/2 / FECHS / Islamabad International Hospite,18:28:10,18:28:30
Multy Stop/Islamabad Gardens,18:31:20,18:31:40
NPF Housing Society,18:33:10,18:33:30
Khayaban e Iqbal,18:36:00,18:36:20
Sumbal Road,18:38:35,18:38:55
G10/G11,18:41:25,18:41:45
Sunday Bazar,18:44:25,18:44:45
G-10 Metro Station,18:45:55,18:46:15
Police Foundation,18:48:35,18:48:55
Nust Metro Station,18:52:15,18:52:15
D-12,18:25:00,18:25:00
D-12 Markaz,18:26:10,18:26:30
IESCO D-12,18:27:50,18:28:10
D-12 Service Road,18:30:20,18:30:40
E-11/2 / FECHS / Islamabad International Hospite,18:33:10,18:33:30
Multy Stop/Islamabad Gardens,18:36:20,18:36:40
NPF Housing Society,18:38:10,18:38:30
Khayaban e Iqbal,18:41:00,18:41:20
Sumbal Road,18:43:35,18:43:55
G10/G11,18:46:25,18:46:45
Sunday Bazar,18:49:25,18:49:45
G-10 Metro Station,18:50:55,18:51:15
Police Foundation,18:53:35,18:53:55
Nust Metro Station,18:57:15,18:57:15
D-12,18:30:00,18:30:00
D-12 Markaz,18:31:10,18:31:30
IESCO D-12,18:32:50,18:33:10
D-12 Service Road,18:35:20,18:35:40
E-11/2 / FECHS / Islamabad International Hospite,18:38:10,18:38:30
Multy Stop/Islamabad Gardens,18:41:20,18:41:40
NPF Housing Society,18:43:10,18:43:30
Khayaban e Iqbal,18:46:00,18:46:20
Sumbal Road,18:48:35,18:48:55
G10/G11,18:51:25,18:51:45
Sunday Bazar,18:54:25,18:54:45
G-10 Metro Station,18:55:55,18:56:15
Police Foundation,18:58:35,18:58:55
Nust Metro Station,19:02:15,19:02:15
D-12,18:35:00,18:35:00
D-12 Markaz,18:36:10,18:36:30
IESCO D-12,18:37:50,18:38:10
D-12 Service Road,18:40:20,18:40:40
E-11/2 / FECHS / Islamabad International Hospite,18:43:10,18:43:30
Multy Stop/Islamabad Gardens,18:46:20,18:46:40
NPF Housing Society,18:48:10,18:48:30
Khayaban e Iqbal,18:51:00,18:51:20
Sumbal Road,18:53:35,18:53:55
G10/G11,18:56:25,18:56:45
Sunday Bazar,18:59:25,18:59:45
G-10 Metro Station,19:00:55,19:01:15
Police Foundation,19:03:35,19:03:55
Nust Metro Station,19:07:15,19:07:15
D-12,18:40:00,18:40:00
D-12 Markaz,18:41:10,18:41:30
IESCO D-12,18:42:50,18:43:10
D-12 Service Road,18:45:20,18:45:40
E-11/2 / FECHS / Islamabad International Hospite,18:48:10,18:48:30
Multy Stop/Islamabad Gardens,18:51:20,18:51:40
NPF Housing Society,18:53:10,18:53:30
Khayaban e Iqbal,18:56:00,18:56:20
Sumbal Road,18:58:35,18:58:55
G10/G11,19:01:25,19:01:45
Sunday Bazar,19:04:25,19:04:45
G-10 Metro Station,19:05:55,19:06:15
Police Foundation,19:08:35,19:08:55
Nust Metro Station,19:12:15,19:12:15
D-12,18:45:00,18:45:00
D-12 Markaz,18:46:10,18:46:30
IESCO D-12,18:47:50,18:48:10
D-12 Service Road,18:50:20,18:50:40
E-11/2 / FECHS / Islamabad International Hospite,18:53:10,18:53:30
Multy Stop/Islamabad Gardens,18:56:20,18:56:40
NPF Housing Society,18:58:10,18:58:30
Khayaban e Iqbal,19:01:00,19:01:20
Sumbal Road,19:03:35,19:03:55
G10/G11,19:06:25,19:06:45
Sunday Bazar,19:09:25,19:09:45
G-10 Metro Station,19:10:55,19:11:15
Police Foundation,19:13:35,19:13:55
Nust Metro Station,19:17:15,19:17:15
D-12,18:50:00,18:50:00
D-12 Markaz,18:51:10,18:51:30
IESCO D-12,18:52:50,18:53:10
D-12 Service Road,18:55:20,18:55:40
E-11/2 / FECHS / Islamabad International Hospite,18:58:10,18:58:30
Multy Stop/Islamabad Gardens,19:01:20,19:01:40
NPF Housing Society,19:03:10,19:03:30
Khayaban e Iqbal,19:06:00,19:06:20
Sumbal Road,19:08:35,19:08:55
G10/G11,19:11:25,19:11:45
Sunday Bazar,19:14:25,19:14:45
G-10 Metro Station,19:15:55,19:16:15
Police Foundation,19:18:35,19:18:55
Nust Metro Station,19:22:15,19:22:15
D-12,18:55:00,18:55:00
D-12 Markaz,18:56:10,18:56:30
IESCO D-12,18:57:50,18:58:10
D-12 Service Road,19:00:20,19:00:40
E-11/2 / FECHS / Islamabad International Hospite,19:03:10,19:03:30
Multy Stop/Islamabad Gardens,19:06:20,19:06:40
NPF Housing Society,19:08:10,19:08:30
Khayaban e Iqbal,19:11:00,19:11:20
Sumbal Road,19:13:35,19:13:55
G10/G11,19:16:25,19:16:45
Sunday Bazar,19:19:25,19:19:45
G-10 Metro Station,19:20:55,19:21:15
Police Foundation,19:23:35,19:23:55
Nust Metro Station,19:27:15,19:27:15
D-12,19:00:00,19:00:00
D-12 Markaz,19:01:10,19:01:30
IESCO D-12,19:02:50,19:03:10
D-12 Service Road,19:05:20,19:05:40
E-11/2 / FECHS / Islamabad International Hospite,19:08:10,19:08:30
Multy Stop/Islamabad Gardens,19:11:20,19:11:40
NPF Housing Society,19:13:10,19:13:30
Khayaban e Iqbal,19:16:00,19:16:20
Sumbal Road,19:18:35,19:18:55
G10/G11,19:21:25,19:21:45
Sunday Bazar,19:24:25,19:24:45
G-10 Metro Station,19:25:55,19:26:15
Police Foundation,19:28:35,19:28:55
Nust Metro Station,19:32:15,19:32:15
D-12,19:05:00,19:05:00
D-12 Markaz,19:06:10,19:06:30
IESCO D-12,19:07:50,19:08:10
D-12 Service Road,19:10:20,19:10:40
E-11/2 / FECHS / Islamabad International Hospite,19:13:10,19:13:30
Multy Stop/Islamabad Gardens,19:16:20,19:16:40
NPF Housing Society,19:18:10,19:18:30
Khayaban e Iqbal,19:21:00,19:21:20
Sumbal Road,19:23:35,19:23:55
G10/G11,19:26:25,19:26:45
Sunday Bazar,19:29:25,19:29:45
G-10 Metro Station,19:30:55,19:31:15
Police Foundation,19:33:35,19:33:55
Nust Metro Station,19:37:15,19:37:15
D-12,19:10:00,19:10:00
D-12 Markaz,19:11:10,19:11:30
IESCO D-12,19:12:50,19:13:10
D-12 Service Road,19:15:20,19:15:40
E-11/2 / FECHS / Islamabad International Hospite,19:18:10,19:18:30
Multy Stop/Islamabad Gardens,19:21:20,19:21:40
NPF Housing Society,19:23:10,19:23:30
Khayaban e Iqbal,19:26:00,19:26:20
Sumbal Road,19:28:35,19:28:55
G10/G11,19:31:25,19:31:45
Sunday Bazar,19:34:25,19:34:45
G-10 Metro Station,19:35:55,19:36:15
Police Foundation,19:38:35,19:38:55
Nust Metro Station,19:42:15,19:42:15
D-12,19:15:00,19:15:00
D-12 Markaz,19:16:10,19:16:30
IESCO D-12,19:17:50,19:18:10
D-12 Service Road,19:20:20,19:20:40
E-11/2 / FECHS / Islamabad International Hospite,19:23:10,19:23:30
Multy Stop/Islamabad Gardens,19:26:20,19:26:40
NPF Housing Society,19:28:10,19:28:30
Khayaban e Iqbal,19:31:00,19:31:20
Sumbal Road,19:33:35,19:33:55
G10/G11,19:36:25,19:36:45
Sunday Bazar,19:39:25,19:39:45
G-10 Metro Station,19:40:55,19:41:15
Police Foundation,19:43:35,19:43:55
Nust Metro Station,19:47:15,19:47:15
D-12,19:20:00,19:20:00
D-12 Markaz,19:21:10,19:21:30
IESCO D-12,19:22:50,19:23:10
D-12 Service Road,19:25:20,19:25:40
E-11/2 / FECHS / Islamabad International Hospite,19:28:10,19:28:30
Multy Stop/Islamabad Gardens,19:31:20,19:31:40
NPF Housing Society,19:33:10,19:33:30
Khayaban e Iqbal,19:36:00,19:36:20
Sumbal Road,19:38:35,19:38:55
G10/G11,19:41:25,19:41:45
Sunday Bazar,19:44:25,19:44:45
G-10 Metro Station,19:45:55,19:46:15
Police Foundation,19:48:35,19:48:55
Nust Metro Station,19:52:15,19:52:15
D-12,19:25:00,19:25:00
D-12 Markaz,19:26:10,19:26:30
IESCO D-12,19:27:50,19:28:10
D-12 Service Road,19:30:20,19:30:40
E-11/2 / FECHS / Islamabad International Hospite,19:33:10,19:33:30
Multy Stop/Islamabad Gardens,19:36:20,19:36:40
NPF Housing Society,19:38:10,19:38:30
Khayaban e Iqbal,19:41:00,19:41:20
Sumbal Road,19:43:35,19:43:55
G10/G11,19:46:25,19:46:45
Sunday Bazar,19:49:25,19:49:45
G-10 Metro Station,19:50:55,19:51:15
Police Foundation,19:53:35,19:53:55
Nust Metro Station,19:57:15,19:57:15
D-12,19:30:00,19:30:00
D-12 Markaz,19:31:10,19:31:30
IESCO D-12,19:32:50,19:33:10
D-12 Service Road,19:35:20,19:35:40
E-11/2 / FECHS / Islamabad International Hospite,19:38:10,19:38:30
Multy Stop/Islamabad Gardens,19:41:20,19:41:40
NPF Housing Society,19:43:10,19:43:30
Khayaban e Iqbal,19:46:00,19:46:20
Sumbal Road,19:48:35,19:48:55
G10/G11,19:51:25,19:51:45
Sunday Bazar,19:54:25,19:54:45
G-10 Metro Station,19:55:55,19:56:15
Police Foundation,19:58:35,19:58:55
Nust Metro Station,20:02:15,20:02:15
D-12,19:35:00,19:35:00
D-12 Markaz,19:36:10,19:36:30
IESCO D-12,19:37:50,19:38:10
D-12 Service Road,19:40:20,19:40:40
E-11/2 / FECHS / Islamabad International Hospite,19:43:10,19:43:30
Multy Stop/Islamabad Gardens,19:46:20,19:46:40
NPF Housing Society,19:48:10,19:48:30
Khayaban e Iqbal,19:51:00,19:51:20
Sumbal Road,19:53:35,19:53:55
G10/G11,19:56:25,19:56:45
Sunday Bazar,19:59:25,19:59:45
G-10 Metro Station,20:00:55,20:01:15
Police Foundation,20:03:35,20:03:55
Nust Metro Station,20:07:15,20:07:15
D-12,19:40:00,19:40:00
D-12 Markaz,19:41:10,19:41:30
IESCO D-12,19:42:50,19:43:10
D-12 Service Road,19:45:20,19:45:40
E-11/2 / FECHS / Islamabad International Hospite,19:48:10,19:48:30
Multy Stop/Islamabad Gardens,19:51:20,19:51:40
NPF Housing Society,19:53:10,19:53:30
Khayaban e Iqbal,19:56:00,19:56:20
Sumbal Road,19:58:35,19:58:55
G10/G11,20:01:25,20:01:45
Sunday Bazar,20:04:25,20:04:45
G-10 Metro Station,20:05:55,20:06:15
Police Foundation,20:08:35,20:08:55
Nust Metro Station,20:12:15,20:12:15
D-12,19:45:00,19:45:00
D-12 Markaz,19:46:10,19:46:30
IESCO D-12,19:47:50,19:48:10
D-12 Service Road,19:50:20,19:50:40
E-11/2 / FECHS / Islamabad International Hospite,19:53:10,19:53:30
Multy Stop/Islamabad Gardens,19:56:20,19:56:40
NPF Housing Society,19:58:10,19:58:30
Khayaban e Iqbal,20:01:00,20:01:20
Sumbal Road,20:03:35,20:03:55
G10/G11,20:06:25,20:06:45
Sunday Bazar,20:09:25,20:09:45
G-10 Metro Station,20:10:55,20:11:15
Police Foundation,20:13:35,20:13:55
Nust Metro Station,20:17:15,20:17:15
D-12,19:50:00,19:50:00
D-12 Markaz,19:51:10,19:51:30
IESCO D-12,19:52:50,19:53:10
D-12 Service Road,19:55:20,19:55:40
E-11/2 / FECHS / Islamabad International Hospite,19:58:10,19:58:30
Multy Stop/Islamabad Gardens,20:01:20,20:01:40
NPF Housing Society,20:03:10,20:03:30
Khayaban e Iqbal,20:06:00,20:06:20
Sumbal Road,20:08:35,20:08:55
G10/G11,20:11:25,20:11:45
Sunday Bazar,20:14:25,20:14:45
G-10 Metro Station,20:15:55,20:16:15
Police Foundation,20:18:35,20:18:55
Nust Metro Station,20:22:15,20:22:15
D-12,19:55:00,19:55:00
D-12 Markaz,19:56:10,19:56:30
IESCO D-12,19:57:50,19:58:10
D-12 Service Road,20:00:20,20:00:40
E-11/2 / FECHS / Islamabad International Hospite,20:03:10,20:03:30
Multy Stop/Islamabad Gardens,20:06:20,20:06:40
NPF Housing Society,20:08:10,20:08:30
Khayaban e Iqbal,20:11:00,20:11:20
Sumbal Road,20:13:35,20:13:55
G10/G11,20:16:25,20:16:45
Sunday Bazar,20:19:25,20:19:45
G-10 Metro Station,20:20:55,20:21:15
Police Foundation,20:23:35,20:23:55
Nust Metro Station,20:27:15,20:27:15
D-12,20:00:00,20:00:00
D-12 Markaz,20:01:10,20:01:30
IESCO D-12,20:02:50,20:03:10
D-12 Service Road,20:05:20,20:05:40
E-11/2 / FECHS / Islamabad International Hospite,20:08:10,20:08:30
Multy Stop/Islamabad Gardens,20:11:20,20:11:40
NPF Housing Society,20:13:10,20:13:30
Khayaban e Iqbal,20:16:00,20:16:20
Sumbal Road,20:18:35,20:18:55
G10/G11,20:21:25,20:21:45
Sunday Bazar,20:24:25,20:24:45
G-10 Metro Station,20:25:55,20:26:15
Police Foundation,20:28:35,20:28:55
Nust Metro Station,20:32:15,20:32:15
D-12,20:05:00,20:05:00
D-12 Markaz,20:06:10,20:06:30
IESCO D-12,20:07:50,20:08:10
D-12 Service Road,20:10:20,20:10:40
E-11/2 / FECHS / Islamabad International Hospite,20:13:10,20:13:30
Multy Stop/Islamabad Gardens,20:16:20,20:16:40
NPF Housing Society,20:18:10,20:18:30
Khayaban e Iqbal,20:21:00,20:21:20
Sumbal Road,20:23:35,20:23:55
G10/G11,20:26:25,20:26:45
Sunday Bazar,20:29:25,20:29:45
G-10 Metro Station,20:30:55,20:31:15
Police Foundation,20:33:35,20:33:55
Nust Metro Station,20:37:15,20:37:15
D-12,20:10:00,20:10:00
D-12 Markaz,20:11:10,20:11:30
IESCO D-12,20:12:50,20:13:10
D-12 Service Road,20:15:20,20:15:40
E-11/2 / FECHS / Islamabad International Hospite,20:18:10,20:18:30
Multy Stop/Islamabad Gardens,20:21:20,20:21:40
NPF Housing Society,20:23:10,20:23:30
Khayaban e Iqbal,20:26:00,20:26:20
Sumbal Road,20:28:35,20:28:55
G10/G11,20:31:25,20:31:45
Sunday Bazar,20:34:25,20:34:45
G-10 Metro Station,20:35:55,20:36:15
Police Foundation,20:38:35,20:38:55
Nust Metro Station,20:42:15,20:42:15
D-12,20:15:00,20:15:00
D-12 Markaz,20:16:10,20:16:30
IESCO D-12,20:17:50,20:18:10
D-12 Service Road,20:20:20,20:20:40
E-11/2 / FECHS / Islamabad International Hospite,20:23:10,20:23:30
Multy Stop/Islamabad Gardens,20:26:20,20:26:40
NPF Housing Society,20:28:10,20:28:30
Khayaban e Iqbal,20:31:00,20:31:20
Sumbal Road,20:33:35,20:33:55
G10/G11,20:36:25,20:36:45
Sunday Bazar,20:39:25,20:39:45
G-10 Metro Station,20:40:55,20:41:15
Police Foundation,20:43:35,20:43:55
Nust Metro Station,20:47:15,20:47:15
D-12,20:20:00,20:20:00
D-12 Markaz,20:21:10,20:21:30
IESCO D-12,20:22:50,20:23:10
D-12 Service Road,20:25:20,20:25:40
E-11/2 / FECHS / Islamabad International Hospite,20:28:10,20:28:30
Multy Stop/Islamabad Gardens,20:31:20,20:31:40
NPF Housing Society,20:33:10,20:33:30
Khayaban e Iqbal,20:36:00,20:36:20
Sumbal Road,20:38:35,20:38:55
G10/G11,20:41:25,20:41:45
Sunday Bazar,20:44:25,20:44:45
G-10 Metro Station,20:45:55,20:46:15
Police Foundation,20:48:35,20:48:55
Nust Metro Station,20:52:15,20:52:15
D-12,20:25:00,20:25:00
D-12 Markaz,20:26:10,20:26:30
IESCO D-12,20:27:50,20:28:10
D-12 Service Road,20:30:20,20:30:40
E-11/2 / FECHS / Islamabad International Hospite,20:33:10,20:33:30
Multy Stop/Islamabad Gardens,20:36:20,20:36:40
NPF Housing Society,20:38:10,20:38:30
Khayaban e Iqbal,20:41:00,20:41:20
Sumbal Road,20:43:35,20:43:55
G10/G11,20:46:25,20:46:45
Sunday Bazar,20:49:25,20:49:45
G-10 Metro Station,20:50:55,20:51:15
Police Foundation,20:53:35,20:53:55
Nust Metro Station,20:57:15,20:57:15
D-12,20:30:00,20:30:00
D-12 Markaz,20:31:10,20:31:30
IESCO D-12,20:32:50,20:33:10
D-12 Service Road,20:35:20,20:35:40
E-11/2 / FECHS / Islamabad International Hospite,20:38:10,20:38:30
Multy Stop/Islamabad Gardens,20:41:20,20:41:40
NPF Housing Society,20:43:10,20:43:30
Khayaban e Iqbal,20:46:00,20:46:20
Sumbal Road,20:48:35,20:48:55
G10/G11,20:51:25,20:51:45
Sunday Bazar,20:54:25,20:54:45
G-10 Metro Station,20:55:55,20:56:15
Police Foundation,20:58:35,20:58:55
Nust Metro Station,21:02:15,21:02:15
D-12,20:35:00,20:35:00
D-12 Markaz,20:36:10,20:36:30
IESCO D-12,20:37:50,20:38:10
D-12 Service Road,20:40:20,20:40:40
E-11/2 / FECHS / Islamabad International Hospite,20:43:10,20:43:30
Multy Stop/Islamabad Gardens,20:46:20,20:46:40
NPF Housing Society,20:48:10,20:48:30
Khayaban e Iqbal,20:51:00,20:51:20
Sumbal Road,20:53:35,20:53:55
G10/G11,20:56:25,20:56:45
Sunday Bazar,20:59:25,20:59:45
G-10 Metro Station,21:00:55,21:01:15
Police Foundation,21:03:35,21:03:55
Nust Metro Station,21:07:15,21:07:15
D-12,20:40:00,20:40:00
D-12 Markaz,20:41:10,20:41:30
IESCO D-12,20:42:50,20:43:10
D-12 Service Road,20:45:20,20:45:40
E-11/2 / FECHS / Islamabad International Hospite,20:48:10,20:48:30
Multy Stop/Islamabad Gardens,20:51:20,20:51:40
NPF Housing Society,20:53:10,20:53:30
Khayaban e Iqbal,20:56:00,20:56:20
Sumbal Road,20:58:35,20:58:55
G10/G11,21:01:25,21:01:45
Sunday Bazar,21:04:25,21:04:45
G-10 Metro Station,21:05:55,21:06:15
Police Foundation,21:08:35,21:08:55
Nust Metro Station,21:12:15,21:12:15
D-12,20:45:00,20:45:00
D-12 Markaz,20:46:10,20:46:30
IESCO D-12,20:47:50,20:48:10
D-12 Service Road,20:50:20,20:50:40
E-11/2 / FECHS / Islamabad International Hospite,20:53:10,20:53:30
Multy Stop/Islamabad Gardens,20:56:20,20:56:40
NPF Housing Society,20:58:10,20:58:30
Khayaban e Iqbal,21:01:00,21:01:20
Sumbal Road,21:03:35,21:03:55
G10/G11,21:06:25,21:06:45
Sunday Bazar,21:09:25,21:09:45
G-10 Metro Station,21:10:55,21:11:15
Police Foundation,21:13:35,21:13:55
Nust Metro Station,21:17:15,21:17:15
D-12,20:50:00,20:50:00
D-12 Markaz,20:51:10,20:51:30
IESCO D-12,20:52:50,20:53:10
D-12 Service Road,20:55:20,20:55:40
E-11/2 / FECHS / Islamabad International Hospite,20:58:10,20:58:30
Multy Stop/Islamabad Gardens,21:01:20,21:01:40
NPF Housing Society,21:03:10,21:03:30
Khayaban e Iqbal,21:06:00,21:06:20
Sumbal Road,21:08:35,21:08:55
G10/G11,21:11:25,21:11:45
Sunday Bazar,21:14:25,21:14:45
G-10 Metro Station,21:15:55,21:16:15
Police Foundation,21:18:35,21:18:55
Nust Metro Station,21:22:15,21:22:15
D-12,20:55:00,20:55:00
D-12 Markaz,20:56:10,20:56:30
IESCO D-12,20:57:50,20:58:10
D-12 Service Road,21:00:20,21:00:40
E-11/2 / FECHS / Islamabad International Hospite,21:03:10,21:03:30
Multy Stop/Islamabad Gardens,21:06:20,21:06:40
NPF Housing Society,21:08:10,21:08:30
Khayaban e Iqbal,21:11:00,21:11:20
Sumbal Road,21:13:35,21:13:55
G10/G11,21:16:25,21:16:45
Sunday Bazar,21:19:25,21:19:45
G-10 Metro Station,21:20:55,21:21:15
Police Foundation,21:23:35,21:23:55
Nust Metro Station,21:27:15,21:27:15
D-12,21:00:00,21:00:00
D-12 Markaz,21:01:10,21:01:30
IESCO D-12,21:02:50,21:03:10
D-12 Service Road,21:05:20,21:05:40
E-11/2 / FECHS / Islamabad International Hospite,21:08:10,21:08:30
Multy Stop/Islamabad Gardens,21:11:20,21:11:40
NPF Housing Society,21:13:10,21:13:30
Khayaban e Iqbal,21:16:00,21:16:20
Sumbal Road,21:18:35,21:18:55
G10/G11,21:21:25,21:21:45
Sunday Bazar,21:24:25,21:24:45
G-10 Metro Station,21:25:55,21:26:15
Police Foundation,21:28:35,21:28:55
Nust Metro Station,21:32:15,21:32:15
D-12,21:05:00,21:05:00
D-12 Markaz,21:06:10,21:06:30
